259,52251,1858
260,51448,1844
261,50558,1828
262,49576,1811
263,48498,1791
264,47321,1770
265,46041,1747
266,44652,1722
267,43152,1694
268,41534,1665
269,39796,1633
270,37932,1598
271,35938,1561
272,33808,1521
273,31538,1479
274,29123,1433
275,26558,1385
300,52400,4432
301,52408,4422
302,52403,4410
303,52384,4397
304,52350,4382
305,52301,4366
306,52235,4348
307,52152,4328
308,52050,4306
309,51928,4283
310,51786,4256
311,51621,4228
312,51434,4197
313,51222,4164
314,50984,4128
315,50720,4089
316,50428,4048
317,50107,4003
318,49755,3955
319,49370,3904
320,48953,3849
321,48500,3791
322,48010,3729
323,47483,3663
324,46916,3593
325,46307,3519
350,17960,599
351,18097,599
352,18236,599
353,18377,598
354,18521,598
355,18667,597
356,18814,597
357,18965,596
358,19117,596
359,19272,595
360,19429,594
361,19588,593
362,19750,592
363,19914,591
364,20081,590
365,20251,589
366,20423,588
367,20597,587
368,20775,586
369,20955,584
370,21137,583
371,21323,581
372,21511,580
373,21702,578
374,21896,577
375,22093,575
400,605547,11235
401,602039,11297
402,597752,11346
403,592658,11384
404,586731,11408
405,579943,11417
406,572267,11412
407,563676,11391
408,554141,11353
409,543633,11298
410,532124,11223
411,519585,11130
412,505985,11015
413,491295,10879
414,475484,10720
415,458523,10538
416,440379,10330
417,421023,10097
418,400421,9836
419,378542,9547
420,355354,9228
421,330824,8879
422,304919,8497
423,277606,8082
424,248850,7633
425,218618,7147
450,270955,5697
451,272263,5779
452,273416,5863
453,274408,5949
454,275231,6035
455,275879,6124
456,276347,6214
457,276626,6305
458,276712,6398
459,276596,6493
460,276273,6589
461,275735,6687
462,274975,6787
463,273986,6888
464,272761,6991
465,271293,7096
466,269574,7202
467,267597,7311
468,265354,7421
469,262838,7532
470,260040,7646
471,256954,7761
472,253571,7878
473,249884,7998
474,245884,8119
475,241562,8241
500,8892,65
501,9250,67
502,9619,70
503,10000,73
504,10392,75
505,10797,78
506,11215,81
507,11645,85
508,12089,88
509,12545,91
510,13015,95
511,13499,99
512,13996,103
513,14508,107
514,15035,111
515,15576,116
516,16133,120
517,16705,125
518,17292,130
519,17896,135
520,18515,141
521,19151,147
522,19804,152
523,20474,159
524,21161,165
525,21866,172
550,32072,385
551,32211,395
552,32325,405
553,32413,415
554,32473,425
555,32506,436
556,32510,446
557,32483,457
558,32426,468
559,32336,479
560,32212,491
561,32054,503
562,31861,515
563,31631,527
564,31362,539
565,31055,552
566,30707,565
567,30318,578
568,29887,591
569,29411,605
570,28890,619
571,28323,633
572,27708,647
573,27044,662
574,26330,677
575,25565,692
600,239896,8217
601,242565,8228
602,245290,8237
603,248069,8244
604,250905,8251
605,253797,8255
606,256748,8258
607,259757,8260
608,262826,8259
609,265955,8256
610,269145,8251
611,272397,8244
612,275712,8234
613,279091,8221
614,282534,8206
615,286043,8188
616,289618,8166
617,293260,8141
618,296970,8112
619,300749,8079
620,304597,8043
621,308516,8002
622,312506,7957
623,316568,7907
624,320703,7852
625,324912,7792
650,93275,3319
651,93934,3334
652,94555,3350
653,95134,3366
654,95669,3382
655,96156,3399
656,96593,3416
657,96976,3433
658,97301,3451
659,97565,3470
660,97765,3488
661,97897,3507
662,97956,3527
663,97940,3547
664,97844,3567
665,97663,3588
666,97394,3609
667,97033,3631
668,96574,3653
669,96014,3676
670,95347,3699
671,94569,3723
672,93675,3747
673,92659,3772
674,91517,3797
675,90244,3823
700,63467,1114
701,64225,1121
702,64992,1128
703,65768,1133
704,66553,1139
705,67348,1144
706,68152,1148
707,68965,1151
708,69789,1154
709,70621,1156
710,71464,1157
711,72316,1158
712,73179,1157
713,74051,1155
714,74934,1152
715,75827,1149
716,76730,1143
717,77644,1137
718,78569,1129
719,79504,1120
720,80449,1109
721,81406,1097
722,82374,1083
723,83352,1067
724,84342,1049
725,85343,1029
750,42027,451
751,42505,453
752,42979,455
753,43448,457
754,43912,458
755,44371,460
756,44823,461
757,45269,462
758,45709,462
759,46141,463
760,46565,463
761,46982,463
762,47389,463
763,47788,462
764,48178,462
765,48558,460
766,48927,459
767,49286,457
768,49633,455
769,49968,452
770,50292,449
771,50602,446
772,50899,442
773,51183,438
774,51452,434
775,51707,428
800,47915,935
801,48341,943
802,48741,952
803,49113,960
804,49455,969
805,49765,977
806,50042,986
807,50283,995
808,50486,1004
809,50648,1013
810,50769,1023
811,50845,1032
812,50873,1041
813,50853,1051
814,50781,1061
815,50654,1071
816,50470,1081
817,50227,1091
818,49921,1101
819,49551,1112
820,49112,1122
821,48603,1133
822,48019,1144
823,47359,1155
824,46618,1166
825,45795,1177
850,146747,4975
851,146510,4998
852,146150,5020
853,145662,5040
854,145043,5058
855,144288,5074
856,143393,5087
857,142352,5099
858,141162,5107
859,139818,5113
860,138314,5117
861,136647,5117
862,134811,5114
863,132802,5107
864,130614,5098
865,128243,5084
866,125684,5067
867,122930,5045
868,119978,5020
869,116822,4989
870,113457,4955
871,109877,4915
872,106076,4871
873,102051,4821
874,97794,4765
875,93300,4704
900,4529,134
901,4558,134
902,4588,135
903,4618,135
904,4650,136
905,4682,137
906,4716,137
907,4750,138
908,4786,138
909,4822,139
910,4860,139
911,4899,140
912,4939,141
913,4980,141
914,5023,142
915,5066,142
916,5111,143
917,5158,144
918,5206,145
919,5255,145
920,5306,146
921,5358,147
922,5411,147
923,5467,148
924,5523,149
925,5582,150
950,7193,103
951,7243,103
952,7286,104
953,7321,104
954,7347,105
955,7364,105
956,7371,105
957,7368,105
958,7355,105
959,7331,104
960,7294,104
961,7246,103
962,7185,102
963,7110,101
964,7022,100
965,6918,98
966,6800,96
967,6665,94
968,6514,92
969,6346,90
970,6160,87
971,5955,84
972,5731,81
973,5487,77
974,5222,73
975,4936,69
1000,33596,401
1001,33660,404
1002,33699,408
1003,33710,411
1004,33692,415
1005,33643,419
1006,33561,423
1007,33443,427
1008,33289,431
1009,33095,435
1010,32860,440
1011,32582,444
1012,32257,449
1013,31885,454
1014,31461,459
1015,30985,465
1016,30453,470
1017,29863,476
1018,29211,482
1019,28496,488
1020,27714,494
1021,26863,500
1022,25939,507
1023,24940,514
1024,23862,521
1025,22702,528
1050,68860,1322
1051,69004,1335
1052,69093,1347
1053,69125,1359
1054,69097,1370
1055,69009,1379
1056,68857,1388
1057,68639,1396
1058,68354,1402
1059,67998,1408
1060,67570,1412
1061,67068,1415
1062,66488,1417
1063,65830,1417
1064,65090,1415
1065,64265,1412
1066,63355,1407
1067,62355,1401
1068,61265,1392
1069,60080,1381
1070,58799,1369
1071,57419,1354
1072,55937,1336
1073,54352,1317
1074,52659,1295
1075,50857,1270
1100,7219,434
1101,7216,434
1102,7209,435
1103,7199,436
1104,7185,437
1105,7167,437
1106,7145,438
1107,7118,439
1108,7087,439
1109,7050,440
1110,7008,440
1111,6960,441
1112,6906,441
1113,6846,442
1114,6779,442
1115,6705,443
1116,6624,443
1117,6535,443
1118,6438,443
1119,6333,444
1120,6219,444
1121,6095,444
1122,5962,444
1123,5819,443
1124,5666,443
1125,5501,443
1150,191435,15530
1151,191563,15485
1152,191668,15439
1153,191747,15391
1154,191801,15342
1155,191826,15290
1156,191823,15237
1157,191789,15181
1158,191723,15124
1159,191624,15065
1160,191490,15004
1161,191319,14942
1162,191111,14877
1163,190863,14811
1164,190574,14742
1165,190242,14672
1166,189865,14600
1167,189443,14527
1168,188972,14451
1169,188452,14373
1170,187881,14294
1171,187256,14213
1172,186576,14130
1173,185839,14045
1174,185044,13958
1175,184187,13869
1200,26893,770
1201,27152,771
1202,27412,771
1203,27673,771
1204,27936,771
1205,28199,770
1206,28464,768
1207,28729,766
1208,28996,763
1209,29264,760
1210,29533,756
1211,29803,751
1212,30074,745
1213,30346,739
1214,30619,732
1215,30893,723
1216,31169,714
1217,31445,704
1218,31723,693
1219,32002,681
1220,32281,667
1221,32562,652
1222,32844,637
1223,33127,620
1224,33411,601
1225,33696,581
1250,435492,33374
1251,436369,33515
1252,437282,33672
1253,438232,33848
1254,439223,34044
1255,440259,34261
1256,441342,34500
1257,442476,34763
1258,443665,35052
1259,444912,35367
1260,446222,35710
1261,447598,36083
1262,449045,36488
1263,450566,36926
1264,452168,37399
1265,453853,37908
1266,455628,38457
1267,457496,39046
1268,459464,39677
1269,461537,40353
1270,463720,41076
1271,466019,41848
1272,468441,42670
1273,470990,43546
1274,473674,44478
1275,476498,45467
1300,163941,2766
1301,164661,2797
1302,165317,2830
1303,165908,2862
1304,166431,2895
1305,166885,2929
1306,167268,2963
1307,167577,2997
1308,167810,3032
1309,167964,3067
1310,168039,3102
1311,168030,3138
1312,167937,3175
1313,167756,3212
1314,167486,3249
1315,167124,3287
1316,166667,3325
1317,166114,3364
1318,165461,3403
1319,164707,3442
1320,163848,3482
1321,162883,3523
1322,161809,3564
1323,160622,3605
1324,159322,3648
1325,157904,3690
1350,11674,144
1351,11907,145
1352,12144,146
1353,12386,146
1354,12632,147
1355,12883,148
1356,13138,148
1357,13397,148
1358,13661,148
1359,13930,149
1360,14203,148
1361,14481,148
1362,14763,148
1363,15051,147
1364,15343,147
1365,15640,146
1366,15942,144
1367,16249,143
1368,16561,141
1369,16879,140
1370,17201,138
1371,17528,135
1372,17861,133
1373,18198,130
1374,18541,126
1375,18890,123
1400,122103,4145
1401,122706,4157
1402,123262,4166
1403,123769,4174
1404,124225,4180
1405,124629,4184
1406,124978,4186
1407,125270,4185
1408,125504,4182
1409,125676,4176
1410,125786,4167
1411,125831,4155
1412,125809,4140
1413,125717,4122
1414,125554,4100
1415,125317,4074
1416,125004,4044
1417,124613,4011
1418,124141,3973
1419,123586,3930
1420,122946,3883
1421,122218,3830
1422,121400,3773
1423,120489,3710
1424,119484,3641
1425,118380,3566
1450,57048,807
1451,57244,816
1452,57382,825
1453,57457,833
1454,57468,842
1455,57410,850
1456,57281,858
1457,57076,865
1458,56793,873
1459,56428,880
1460,55976,887
1461,55436,893
1462,54802,899
1463,54070,905
1464,53238,910
1465,52300,915
1466,51252,919
1467,50090,923
1468,48811,926
1469,47408,929
1470,45879,931
1471,44217,933
1472,42419,934
1473,40480,934
1474,38394,933
1475,36157,932
1500,26463,456
1501,26585,459
1502,26693,462
1503,26786,465
1504,26863,468
1505,26925,470
1506,26971,473
1507,26999,475
1508,27011,477
1509,27004,478
1510,26978,479
1511,26933,480
1512,26868,481
1513,26783,481
1514,26676,480
1515,26548,480
1516,26397,479
1517,26224,478
1518,26026,476
1519,25804,473
1520,25558,471
1521,25285,467
1522,24986,464
1523,24661,459
1524,24307,455
1525,23925,449
1550,106634,3740
1551,106482,3741
1552,106230,3742
1553,105872,3741
1554,105401,3739
1555,104810,3736
1556,104092,3732
1557,103240,3726
1558,102248,3719
1559,101106,3710
1560,99808,3699
1561,98346,3687
1562,96710,3673
1563,94893,3656
1564,92886,3638
1565,90680,3617
1566,88265,3594
1567,85633,3569
1568,82773,3541
1569,79675,3510
1570,76330,3477
1571,72726,3440
1572,68853,3400
1573,64700,3357
1574,60256,3311
1575,55510,3260
1600,127777,9166
1601,127836,9201
1602,127854,9236
1603,127829,9273
1604,127757,9312
1605,127636,9351
1606,127462,9393
1607,127233,9435
1608,126945,9480
1609,126594,9526
1610,126177,9573
1611,125690,9623
1612,125130,9674
1613,124493,9726
1614,123774,9781
1615,122971,9837
1616,122077,9895
1617,121090,9955
1618,120005,10017
1619,118817,10081
1620,117522,10147
1621,116114,10215
1622,114590,10285
1623,112944,10357
1624,111171,10431
1625,109266,10507
1650,113716,6738
1651,114547,6747
1652,115380,6757
1653,116213,6767
1654,117047,6776
1655,117881,6786
1656,118716,6795
1657,119550,6805
1658,120383,6814
1659,121216,6823
1660,122048,6832
1661,122878,6840
1662,123706,6849
1663,124532,6857
1664,125355,6865
1665,126175,6872
1666,126992,6880
1667,127805,6887
1668,128614,6893
1669,129419,6900
1670,130218,6906
1671,131013,6911
1672,131801,6917
1673,132584,6921
1674,133360,6926
1675,134128,6929
1700,73963,1931
1701,74603,1953
1702,75245,1975
1703,75888,1998
1704,76534,2023
1705,77180,2049
1706,77828,2076
1707,78478,2104
1708,79130,2134
1709,79783,2166
1710,80437,2198
1711,81094,2233
1712,81751,2269
1713,82411,2306
1714,83072,2345
1715,83734,2386
1716,84399,2429
1717,85064,2474
1718,85732,2520
1719,86401,2568
1720,87071,2619
1721,87743,2671
1722,88417,2725
1723,89093,2782
1724,89770,2841
1725,90448,2902
1750,81000,2465
1751,80905,2484
1752,80710,2502
1753,80412,2519
1754,80005,2534
1755,79484,2548
1756,78842,2560
1757,78076,2570
1758,77179,2578
1759,76144,2584
1760,74968,2588
1761,73642,2590
1762,72162,2589
1763,70520,2586
1764,68710,2580
1765,66726,2572
1766,64560,2560
1767,62207,2545
1768,59658,2527
1769,56906,2506
1770,53944,2481
1771,50765,2452
1772,47361,2419
1773,43723,2382
1774,39844,2341
1775,35716,2296
1800,83818,1531
1801,84450,1538
1802,85009,1546
1803,85491,1553
1804,85889,1559
1805,86199,1566
1806,86416,1571
1807,86534,1577
1808,86548,1582
1809,86453,1586
1810,86243,1590
1811,85910,1594
1812,85451,1596
1813,84858,1599
1814,84125,1600
1815,83245,1601
1816,82211,1601
1817,81018,1600
1818,79657,1599
1819,78122,1596
1820,76405,1593
1821,74499,1589
1822,72396,1583
1823,70088,1577
1824,67566,1569
1825,64824,1561
1850,136925,7705
1851,136967,7729
1852,136934,7754
1853,136822,7780
1854,136626,7807
1855,136342,7835
1856,135966,7864
1857,135493,7894
1858,134919,7924
1859,134239,7956
1860,133447,7988
1861,132540,8022
1862,131511,8057
1863,130356,8093
1864,129069,8130
1865,127644,8168
1866,126077,8207
1867,124360,8247
1868,122489,8289
1869,120457,8332
1870,118259,8376
1871,115887,8422
1872,113335,8469
1873,110597,8517
1874,107667,8566
1875,104536,8617
1900,21746,1055
1901,21780,1058
1902,21806,1062
1903,21822,1066
1904,21828,1070
1905,21824,1075
1906,21808,1079
1907,21781,1084
1908,21740,1089
1909,21686,1094
1910,21618,1100
1911,21535,1105
1912,21435,1111
1913,21319,1117
1914,21186,1124
1915,21034,1130
1916,20863,1137
1917,20671,1144
1918,20458,1151
1919,20223,1158
1920,19964,1166
1921,19681,1174
1922,19373,1182
1923,19038,1190
1924,18676,1199
1925,18285,1207
1950,113857,2671
1951,113402,2674
1952,112827,2675
1953,112129,2671
1954,111303,2663
1955,110345,2650
1956,109252,2633
1957,108019,2612
1958,106643,2585
1959,105118,2552
1960,103441,2514
1961,101608,2471
1962,99614,2420
1963,97454,2364
1964,95125,2301
1965,92621,2230
1966,89939,2153
1967,87073,2067
1968,84020,1974
1969,80774,1872
1970,77330,1762
1971,73685,1642
1972,69832,1513
1973,65768,1375
1974,61486,1226
1975,56983,1067
2000,12992,169
2001,13213,170
2002,13441,171
2003,13675,172
2004,13917,174
2005,14166,175
2006,14422,176
2007,14686,177
2008,14958,178
2009,15238,180
2010,15526,181
2011,15823,182
2012,16128,183
2013,16441,184
2014,16764,186
2015,17096,187
2016,17437,188
2017,17787,189
2018,18147,190
2019,18518,192
2020,18898,193
2021,19288,194
2022,19689,195
2023,20101,196
2024,20523,198
2025,20957,199
2050,154250,1787
2051,155104,1818
2052,155874,1848
2053,156557,1879
2054,157149,1911
2055,157647,1943
2056,158046,1975
2057,158344,2008
2058,158537,2042
2059,158621,2075
2060,158592,2110
2061,158447,2145
2062,158182,2180
2063,157793,2216
2064,157275,2252
2065,156626,2288
2066,155841,2326
2067,154916,2363
2068,153846,2401
2069,152628,2440
2070,151258,2479
2071,149731,2519
2072,148043,2559
2073,146189,2600
2074,144166,2641
2075,141969,2683
2100,624575,12791
2101,625805,12845
2102,626547,12879
2103,626781,12891
2104,626490,12880
2105,625657,12844
2106,624261,12783
2107,622285,12694
2108,619709,12577
2109,616514,12428
2110,612681,12248
2111,608191,12034
2112,603022,11784
2113,597155,11497
2114,590570,11171
2115,583246,10805
2116,575162,10395
2117,566296,9940
2118,556628,9439
2119,546136,8888
2120,534799,8287
2121,522593,7633
2122,509497,6923
2123,495488,6156
2124,480544,5329
2125,464641,4440
2150,50423,404
2151,50408,404
2152,50362,404
2153,50283,403
2154,50170,402
2155,50023,401
2156,49841,399
2157,49623,396
2158,49367,393
2159,49072,390
2160,48738,386
2161,48363,381
2162,47947,376
2163,47488,370
2164,46986,363
2165,46438,356
2166,45844,348
2167,45204,339
2168,44515,330
2169,43777,319
2170,42988,308
2171,42147,296
2172,41254,283
2173,40307,269
2174,39304,255
2175,38245,239
2200,1623,59
2201,1630,59
2202,1637,59
2203,1644,59
2204,1651,60
2205,1658,60
2206,1666,60
2207,1673,61
2208,1680,61
2209,1687,61
2210,1694,62
2211,1702,62
2212,1709,63
2213,1716,63
2214,1724,64
2215,1731,64
2216,1738,65
2217,1746,66
2218,1753,66
2219,1760,67
2220,1768,68
2221,1775,69
2222,1782,70
2223,1790,71
2224,1797,72
2225,1805,74
2250,119082,2585
2251,119464,2600
2252,119765,2614
2253,119981,2629
2254,120105,2644
2255,120133,2659
2256,120058,2674
2257,119875,2689
2258,119576,2704
2259,119156,2720
2260,118608,2736
2261,117925,2752
2262,117100,2768
2263,116126,2784
2264,114995,2801
2265,113699,2817
2266,112231,2834
2267,110583,2851
2268,108746,2868
2269,106712,2886
2270,104472,2903
2271,102018,2921
2272,99339,2939
2273,96427,2957
2274,93271,2976
2275,89863,2994
2300,74371,1954
2301,74625,1968
2302,74845,1982
2303,75031,1996
2304,75180,2010
2305,75293,2024
2306,75367,2038
2307,75401,2052
2308,75393,2066
2309,75343,2081
2310,75250,2095
2311,75111,2109
2312,74925,2124
2313,74691,2138
2314,74408,2153
2315,74073,2168
2316,73687,2182
2317,73246,2197
2318,72750,2212
2319,72197,2226
2320,71586,2241
2321,70914,2256
2322,70181,2271
2323,69385,2285
2324,68525,2300
2325,67598,2315
2350,9933,220
2351,9966,226
2352,9991,232
2353,10006,238
2354,10010,244
2355,10003,251
2356,9984,258
2357,9954,264
2358,9910,272
2359,9854,279
2360,9783,287
2361,9698,294
2362,9597,302
2363,9481,311
2364,9348,319
2365,9198,328
2366,9029,337
2367,8842,346
2368,8636,356
2369,8410,366
2370,8162,376
2371,7893,386
2372,7601,397
2373,7286,407
2374,6947,419
2375,6582,430
2400,77881,1096
2401,78826,1100
2402,79777,1104
2403,80734,1108
2404,81697,1112
2405,82667,1116
2406,83642,1120
2407,84623,1124
2408,85610,1128
2409,86603,1132
2410,87602,1135
2411,88607,1139
2412,89618,1143
2413,90635,1146
2414,91657,1150
2415,92686,1153
2416,93721,1157
2417,94762,1160
2418,95808,1164
2419,96861,1167
2420,97920,1171
2421,98984,1174
2422,100055,1177
2423,101132,1180
2424,102214,1184
2425,103303,1187
2450,3821,40
2451,3844,40
2452,3866,41
2453,3887,42
2454,3906,43
2455,3924,44
2456,3939,45
2457,3953,45
2458,3965,46
2459,3975,47
2460,3984,48
2461,3990,49
2462,3994,51
2463,3996,52
2464,3996,53
2465,3993,54
2466,3988,55
2467,3980,56
2468,3970,58
2469,3958,59
2470,3942,60
2471,3924,62
2472,3903,63
2473,3879,65
2474,3852,66
2475,3822,68
